text,sentiment
আসসালামু আলাইকুম।আপু কেমন আসেন।আপু আমি ইংরেজিতে খুব বেশি দুরবল।আপু আমি ইংলিশ সাবটাইটেল পরতে পারি ইংলিশ পত্রিকা পরতে পারি কিন্তু ইংরেজিতে অন্য কাওকে বুজাতে পারি না আর নিজেও অন্য কার সাথে ইংরেজিতে কথা বলতে পারি না।এই হচ্চে আমার সমস্যা। ধন্যবাদ আপু।,neutral
আমি ইউরোপে যায়তে খুবই তারাতারি,neutral
আপু তোমার কথা গুলো অনেক সুন্দর,positive
তোমরা যারা আছো এমন । তোমাদেরকে অনেক অনেক ধ‍ন‍্যবাত।,positive
থ্যাঙ্ক ইউ,positive
এটা সবাই পারে।,negative
আপু আমার পছন্দ হয়েছে।,positive
আমি এটাই চাই,positive
মুনজেরিন আপনার নিজস্ব চ্যানেলের নাম কি,neutral
Apnar video onek sundor,positive
এটা তো সহজ আপু,neutral
"আপু আপনাকে আমার অনেক ভালো লাগে, if you want, we meet one day.",positive
আমি একবার আমার new friend কে কথাই ভুল ইংলিশ বলছিলাম,neutral
"আমিও এই ভাষার প্রতি একসময় খুব ভক্ত ছিলাম! কিন্তু বর্তমান এবং ভবিষ্যত দৃশ্য নিয়ে বিশ্লেষণ করলাম এবং দেখলাম যে এই বিশ্বে মোড়লদের ক্ষমতা যদি পরিবর্তন হয় তখন তো অন্য ক্ষমতাশালীরা পরিবর্তন আনতে পারে!ক্ষমতা পালাবদলের জন্য শুধুমাত্র সময়ের অপেক্ষায়। তখন এই ইংরেজি আন্তর্জাতিক ভাষা হিসেবে, অফিশিয়াল যে কোন ক্ষেত্রে ব্যবহার করবে না",neutral
এটা কি মুনজেরিন আপুর প্রথম ভিডিও?,neutral
আপু বিশ্ববিদ্যালয়ের ইংরেজি তে কথা বলতে পারব,neutral
তুমি কখনো সালাম দিয়ে ভিডিও শুরু কর না কেন?,negative
